drug_id,model1,model2,t_stat,p_value
126.0,ens,esn,-1.8822214944950744,0.06390427077198454
126.0,ens,ar,1.692937957847139,0.09485112538246425
126.0,ens,arc,1.1690061386771025,0.24631103627503725
126.0,esn,ar,4.013238322469053,0.00014658262209334458
126.0,esn,arc,3.3134220589729453,0.0014527259435649594
126.0,ar,arc,-1.1159551050787584,0.2682040622923315
127.0,con,ens,0.46908260490403525,0.6404683247448102
127.0,con,esn,0.19287525227544053,0.8476151792417057
127.0,con,ar,0.9370136028674508,0.3519732260654419
127.0,con,arc,0.4853982019304089,0.6289097014799263
127.0,ens,esn,-0.3146269694766575,0.7539807905716834
127.0,ens,ar,0.44764001240587786,0.6557952759945163
127.0,ens,arc,-0.027079414014380812,0.9784734470553365
127.0,esn,ar,0.7162610963628065,0.4762129649862874
127.0,esn,arc,0.3253376480754561,0.7458959844638998
127.0,ar,arc,-0.8920949023151449,0.37539848777491147
128.0,con,ens,2.7191911986484096,0.008220276776841236
128.0,con,esn,-0.3630682110562856,0.7176326288838424
128.0,con,ar,3.6304116398534467,0.0005303014894679783
128.0,con,arc,2.3797169021404345,0.02001539202751561
128.0,ens,esn,-2.8361264998310722,0.005945580438643315
128.0,ens,ar,0.6162649837067513,0.5396905211601162
128.0,ens,arc,-0.1473770671702044,0.8832521175905003
128.0,esn,ar,2.736991271248504,0.00782915031545541
128.0,esn,arc,2.391296909020387,0.01944166564340965
128.0,ar,arc,-0.7470505960541415,0.4574999018660614
129.0,con,ens,1.0602404549471083,0.29267984810901054
129.0,con,esn,-0.6459887803816649,0.5203988077307
129.0,con,ar,1.7109508557069257,0.09151859795132528
129.0,con,arc,1.0385024710809772,0.30261016394459517
129.0,ens,esn,-2.1749065738438187,0.03301787353227451
129.0,ens,ar,0.7030632723009476,0.4843481030296497
129.0,ens,arc,0.12582187455895122,0.9002336072939505
129.0,esn,ar,2.1259102885915575,0.03703983264334713
129.0,esn,arc,1.851854572890584,0.06826410436157286
129.0,ar,arc,-0.64254770668149,0.5226166540835948
130.0,con,ens,-0.48830026116338415,0.6270060814512942
130.0,con,esn,-0.26131621283025275,0.7946877703052834
130.0,con,ar,1.0522073702750665,0.2966610439710148
130.0,con,arc,0.2744053267979741,0.7846569546755499
130.0,ens,esn,0.19579107529535855,0.845394017790636
130.0,ens,ar,1.6281397410321703,0.10840865644240918
130.0,ens,arc,0.9439025957983765,0.34876921996249877
130.0,esn,ar,1.3536327559540313,0.1806149413551566
130.0,esn,arc,0.7201623011420089,0.47404710234690983
130.0,ar,arc,-1.4379505933191903,0.15532002399067857
131.0,con,ens,3.086076536706547,0.002891048447396271
131.0,con,esn,0.5848986014909561,0.5604701278140531
131.0,con,ar,2.338247861178005,0.022195683251445542
131.0,con,arc,2.6339471729951396,0.010352471576321819
131.0,ens,esn,-2.2912622648585876,0.02491870973085079
131.0,ens,ar,-0.17439675647656147,0.8620499955479153
131.0,ens,arc,0.36614028850277786,0.7153491501460065
131.0,esn,ar,2.688578998524915,0.008934903869020702
131.0,esn,arc,2.849445226116773,0.005727050702210954
131.0,ar,arc,0.8032731669277525,0.42449789980953967
132.0,con,ens,0.37706029695090126,0.707253456741733
132.0,con,esn,-0.6724671590059184,0.5034690207397323
132.0,con,ar,1.6399626494320776,0.10543648775590958
132.0,con,arc,1.4524102163436012,0.1507927326587408
132.0,ens,esn,-1.2465066907387137,0.21667534809451253
132.0,ens,ar,1.4872933828847752,0.14136514165650876
132.0,ens,arc,1.5007174273186568,0.13786282419657245
132.0,esn,ar,2.9050012910565965,0.004892974335873595
132.0,esn,arc,2.769103082095253,0.007166333078661364
132.0,ar,arc,-1.1187818525990034,0.267004127073706
133.0,con,ens,1.7598174334299828,0.08337155512118032
133.0,con,esn,0.5309608678713242,0.5973428777922101
133.0,con,ar,1.9052581444248216,0.06138670242106042
133.0,con,arc,1.6800292037013174,0.09798416801360246
133.0,ens,esn,-1.046199249985737,0.29953073640698974
133.0,ens,ar,1.1966516240155671,0.23599826795944095
133.0,ens,arc,0.6199771185841085,0.5375448995756942
133.0,esn,ar,2.2832643506225088,0.02585420906349311
133.0,esn,arc,1.6514349630656737,0.10370644300036858
133.0,ar,arc,-1.2044581809288377,0.23299039157615908
134.0,con,ens,0.6560105718626622,0.5140309694573011
134.0,con,esn,0.37349381499222184,0.7099428486390984
134.0,con,ar,0.782917493897746,0.4363937417238508
134.0,con,arc,0.5804349190178422,0.5635399751579944
134.0,ens,esn,-1.0467258542286682,0.298932473400352
134.0,ens,ar,0.2757079022341383,0.7836085522347104
134.0,ens,arc,-0.059556637950896656,0.952683438978138
134.0,esn,ar,1.3834103899680525,0.17106413029099968
134.0,esn,arc,0.6393324438020075,0.5247546456778389
134.0,ar,arc,-0.215939927383568,0.8296810178094346
135.0,con,ens,0.5659235078244451,0.5732301187715637
135.0,con,esn,-0.03541179398816729,0.9718507519663873
135.0,con,ar,1.9365836194375365,0.05677663762730358
135.0,con,arc,1.1956534436875916,0.23580994244110562
135.0,ens,esn,-0.7653194001835505,0.4466179743964249
135.0,ens,ar,0.9309608021963637,0.3550286008544348
135.0,ens,arc,0.6124476452495354,0.542198238107148
135.0,esn,ar,1.776174564140579,0.07998855904741033
135.0,esn,arc,1.2946026030509656,0.19965192667745504
135.0,ar,arc,-0.872487763143752,0.3858834427306169
136.0,con,ens,1.8002041028274713,0.07607619045925168
136.0,con,esn,0.1832514241206762,0.8551230524920496
136.0,con,ar,1.2407789994509582,0.21877171298225584
136.0,con,arc,1.2118556205992816,0.2295852847481231
136.0,ens,esn,-1.7499108412900723,0.08445418656695239
136.0,ens,ar,-0.11345881284894906,0.9099870242804046
136.0,ens,arc,-0.4179654707377285,0.677233774886451
136.0,esn,ar,1.3835831852287324,0.1708208730366486
136.0,esn,arc,1.2415159104625124,0.21850116872240444
136.0,ar,arc,-0.35141776015787024,0.7263157029236571
137.0,con,ens,0.0703356441872307,0.9441299690799385
137.0,con,esn,-0.7446711573808869,0.4589993691954908
137.0,con,ar,-0.6131752692143698,0.541776430887918
137.0,con,arc,-0.7236015822924855,0.4717564439375468
137.0,ens,esn,-1.0424768631269528,0.3008294769337798
137.0,ens,ar,-0.9442580993548421,0.34833253963342103
137.0,ens,arc,-1.3058593687797473,0.1959373679468327
137.0,esn,ar,0.21669599246480203,0.8290846904643316
137.0,esn,arc,0.07964645232614871,0.9367489968356058
137.0,ar,arc,-0.23682485029754402,0.8134943605206283
139.0,con,ens,3.2085967142906138,0.002002643509174824
139.0,con,esn,0.8027013263451277,0.42482625255291306
139.0,con,ar,3.6050143633561156,0.0005760321279573757
139.0,con,arc,4.234281685747194,6.762054771742932e-05
139.0,ens,esn,-2.0348372633703264,0.04560242028101544
139.0,ens,ar,1.6905244336504153,0.0953137350260067
139.0,ens,arc,1.2338716310740077,0.22131958864442436
139.0,esn,ar,2.442964210754962,0.01705671712483996
139.0,esn,arc,2.8278781204968237,0.006084738243027666
139.0,ar,arc,-0.4771768805755082,0.6347017522655398
140.0,con,ens,0.7679144577079069,0.4450845042339793
140.0,con,esn,0.36019345205005604,0.7197717772356459
140.0,con,ar,1.3647946933073307,0.17662727609285117
140.0,con,arc,1.8428736698329888,0.06952201739781533
140.0,ens,esn,-0.7740551204159455,0.4414681024903707
140.0,ens,ar,1.124893968558358,0.2644224795935527
140.0,ens,arc,0.26690012861162443,0.790319747241977
140.0,esn,ar,1.639065179513927,0.10562374837009267
140.0,esn,arc,1.4067119064980536,0.16387502244246702
140.0,ar,arc,-0.697041637761649,0.48805282957806917
141.0,con,ens,2.233055916240943,0.0286987609304458
141.0,con,esn,-1.4450912571506587,0.15283153965296836
141.0,con,ar,2.114524449775558,0.03798263823725708
141.0,con,arc,2.2584254263963577,0.02699322167732015
141.0,ens,esn,-3.0164261826161036,0.003547946796613626
141.0,ens,ar,1.120899051925346,0.2661078634032599
141.0,ens,arc,1.2974843511894558,0.19866453632786638
141.0,esn,ar,3.9516891745430462,0.00018110711521752182
141.0,esn,arc,3.983104326608691,0.00016261046488364408
141.0,ar,arc,0.41628077322514756,0.6784602696881139
142.0,con,ens,0.8151297708003369,0.4177239958002905
142.0,con,esn,0.11745014274242305,0.9068349732866079
142.0,con,ar,2.3995988441392466,0.01903942660674196
142.0,con,arc,1.526513042844387,0.13132485374415617
142.0,ens,esn,-0.5929407958576713,0.555104784579121
142.0,ens,ar,2.4009135537884925,0.018976413313748015
142.0,ens,arc,1.7897485429352096,0.07775847765423881
142.0,esn,ar,2.437660199345586,0.017288866066005673
142.0,esn,arc,1.7278760642025826,0.08835790375486226
142.0,ar,arc,-1.6443966569646895,0.10451525890457383
143.0,con,ens,-0.16124708604417273,0.8723567519102279
143.0,con,esn,-0.8422302267463199,0.40248723394089014
143.0,con,ar,0.9441929254869377,0.3482731119123843
143.0,con,arc,0.33887292956918436,0.7357056489630069
143.0,ens,esn,-0.7048801532621762,0.48319077717184966
143.0,ens,ar,1.763690482495707,0.08208618784816152
143.0,ens,arc,1.0269321851709425,0.3079383853640377
143.0,esn,ar,1.669146196923709,0.09949243806617243
143.0,esn,arc,1.3347699085358196,0.18621620828415736
143.0,ar,arc,-1.45103587873478,0.15117395240254497
144.0,con,ens,-0.07379695876294717,0.9440333070754477
144.0,con,esn,0.10803209646574537,0.9181715007951072
144.0,con,ar,-0.9815590721670787,0.37139452152750646
144.0,con,arc,-0.24728189039626947,0.8145230630351444
144.0,ens,esn,0.10658392973084249,0.9192634068707268
144.0,ens,ar,-0.9589643318128975,0.3816183990367682
144.0,ens,arc,-0.16122592759331378,0.8782275267420012
144.0,esn,ar,-0.7607017490377268,0.4811489102921014
144.0,esn,arc,-0.49858336188575947,0.6392283312506477
144.0,ar,arc,0.6738896050074563,0.5302730742621493
145.0,con,ens,1.391329953144876,0.16846975947643314
145.0,con,esn,-2.005070577586894,0.048768853741584225
145.0,con,ar,1.9680329256924411,0.05297029742578149
145.0,con,arc,0.2692736055506452,0.788500140545866
145.0,ens,esn,-3.195087584138675,0.0020862763579068185
145.0,ens,ar,1.0683249808420805,0.28899283757003036
145.0,ens,arc,-1.0891246595379394,0.27978188595775455
145.0,esn,ar,3.361865946312904,0.0012497975586006566
145.0,esn,arc,2.4774132263721156,0.015615741536224073
145.0,ar,arc,-1.6418741833732204,0.10503853536983399
147.0,con,ens,1.4754283117865643,0.1445185170644462
147.0,con,esn,-0.9204332228070379,0.36046324751727254
147.0,con,ar,2.4694114716408153,0.015940336353991478
147.0,con,arc,2.0502955293779896,0.044028983834477044
147.0,ens,esn,-2.7504526805964855,0.007544746810987711
147.0,ens,ar,1.727469571557103,0.08843129136279433
147.0,ens,arc,1.3836975722560199,0.17078597538621845
147.0,esn,ar,3.4350866498239037,0.00099311902441653
147.0,esn,arc,3.1608916276231436,0.002312826030387991
147.0,ar,arc,-1.2308940329503844,0.222424589778016
148.0,con,ens,-0.7084140438166265,0.4810746399011945
148.0,con,esn,1.7024949996667587,0.09316400971862328
148.0,con,ar,0.18644329515332922,0.852644220013965
148.0,con,arc,-0.07788524897386263,0.938144752423505
148.0,ens,esn,1.9888866211369471,0.050680602709779185
148.0,ens,ar,0.7785588711532342,0.43890144176725376
148.0,ens,arc,0.38699937936165696,0.6999477112316168
148.0,esn,ar,-1.7656472561106729,0.08187908409030384
148.0,esn,arc,-2.4125308131380074,0.01850453575891638
148.0,ar,arc,-0.2380333101694195,0.8125607079247954
149.0,con,ens,0.31933928284485263,0.750406942489517
149.0,con,esn,-0.3459944539095656,0.7303700539932056
149.0,con,ar,1.177751452425071,0.24282841720264317
149.0,con,arc,1.0451651535487856,0.2994920217011147
149.0,ens,esn,-0.6634878185850421,0.5091668256608771
149.0,ens,ar,0.8027253963571157,0.4248124284182817
149.0,ens,arc,1.1116513954336928,0.2700382140863945
149.0,esn,ar,1.8750464595156155,0.0648991524392615
149.0,esn,arc,1.6301334405662862,0.10750211064428407
149.0,ar,arc,0.15871296071119245,0.8743456111180088
150.0,con,ens,1.2230654586067378,0.22534904469422964
150.0,con,esn,-0.44483926695960746,0.6577890927209571
150.0,con,ar,0.7739933481109621,0.4415043960895133
150.0,con,arc,1.8676107739622276,0.06594391223722357
150.0,ens,esn,-1.3307127309446984,0.18754152089810666
150.0,ens,ar,-0.1640911176731989,0.8701256502702309
150.0,ens,arc,1.3517765940196491,0.18073767220065337
150.0,esn,ar,1.5484499721513711,0.12596018210780957
150.0,esn,arc,2.009263405174166,0.04831173590758792
150.0,ar,arc,1.019072012181853,0.3116287770558773
151.0,con,ens,0.5729912694308128,0.568513256160394
151.0,con,esn,0.3859919340687569,0.7006902451430288
151.0,con,ar,1.025768131060903,0.3085836015464374
151.0,con,arc,1.3083298469855336,0.19510299577297105
151.0,ens,esn,-0.45820191141985406,0.6482472243008806
151.0,ens,ar,0.8413495386523756,0.4030585909032819
151.0,ens,arc,1.6823381628638412,0.09702380318311399
151.0,esn,ar,0.8986823371729694,0.37194731869365305
151.0,esn,arc,1.4877721602074738,0.14136699732449268
151.0,ar,arc,1.5624101083487496,0.12276656661174379
153.0,con,ens,3.0009611572478074,0.0037114949519739316
153.0,con,esn,0.9235907695627241,0.35882765796886484
153.0,con,ar,2.957038316333338,0.004214934655808728
153.0,con,arc,3.8760456978872067,0.00023429538833530616
153.0,ens,esn,-2.5568336573251016,0.012701952567493372
153.0,ens,ar,-0.6272190880796534,0.5325275373892571
153.0,ens,arc,0.5149781904683765,0.6081678606557208
153.0,esn,ar,1.9158688640073978,0.059408747706145626
153.0,esn,arc,3.139589211468603,0.002465376021595254
153.0,ar,arc,1.675227399776888,0.09828885431387749
154.0,con,ens,1.0045600067952345,0.3185687462403747
154.0,con,esn,0.776966034005491,0.4397965702541836
154.0,con,ar,1.7067782994802394,0.09229604303064326
154.0,con,arc,1.4326166400412694,0.15641829474321609
154.0,ens,esn,-0.5470472306941341,0.5860861042812522
154.0,ens,ar,1.0355513119233135,0.30397575657268583
154.0,ens,arc,0.7645873571640981,0.44708719834160604
154.0,esn,ar,1.4385329277197125,0.1547391578860598
154.0,esn,arc,1.078192415658397,0.2846493649358062
154.0,ar,arc,-0.28839103909230696,0.7738996626783101
155.0,con,ens,1.0123434526874462,0.31486036433189213
155.0,con,esn,0.5436509167849634,0.5884090128021321
155.0,con,ar,1.7077457942547805,0.09211529520062622
155.0,con,arc,2.0667008793620933,0.0424631103970499
155.0,ens,esn,-0.8294577583989385,0.4096651031956241
155.0,ens,ar,1.0349552682832275,0.30425207118401254
155.0,ens,arc,1.4832326318375286,0.14250126358151316
155.0,esn,ar,1.4033209920478775,0.16494159183204668
155.0,esn,arc,1.7084781041791044,0.09197867792706879
155.0,ar,arc,1.0279260040359397,0.30752355776229484
156.0,con,ens,1.4017953614984104,0.16539506013091143
156.0,con,esn,1.4596972696990564,0.14884671562489904
156.0,con,ar,1.9558919522900198,0.05446960853536968
156.0,con,arc,1.897261073071861,0.06191887688678589
156.0,ens,esn,0.10011188412143666,0.9205416725342769
156.0,ens,ar,0.8662256021080392,0.38932583938709453
156.0,ens,arc,0.8537634129968054,0.3961483295831608
156.0,esn,ar,0.7338424136144298,0.46549566409026577
156.0,esn,arc,0.7712433594843681,0.4431583387404784
156.0,ar,arc,0.20474348095312495,0.8383667163962727
157.0,con,ens,-0.2491256851830239,0.8039828444604283
157.0,con,esn,-1.1723072022018617,0.24499228652755697
157.0,con,ar,1.0964630676030307,0.2765812905402937
157.0,con,arc,0.3781504518360236,0.7064470904308622
157.0,ens,esn,-1.1557132883981085,0.251672830057046
157.0,ens,ar,1.4683723380351044,0.14641972398998773
157.0,ens,arc,1.1737241887670378,0.24442776591081253
157.0,esn,ar,2.265613976790765,0.026526485740406378
157.0,esn,arc,1.7666926075187783,0.08157764166706799
157.0,ar,arc,-0.6901397854024731,0.49235610849643385
159.0,con,ens,0.7213197184737545,0.4730814818744704
159.0,con,esn,0.18272433567550397,0.8555350766161083
159.0,con,ar,1.488919556478286,0.1409371935093141
159.0,con,arc,1.1296555014360012,0.26242350851286833
159.0,ens,esn,-0.7734965865612301,0.44179632599622454
159.0,ens,ar,1.2564701057168315,0.21306392798971888
159.0,ens,arc,0.6887367297273492,0.4932334432355391
159.0,esn,ar,1.6370678860433518,0.10604145857186727
159.0,esn,arc,1.2657319113603906,0.20974679809194074
159.0,ar,arc,-0.922714715605757,0.3592809701616698
160.0,con,ens,1.0242616629097558,0.30918888328796207
160.0,con,esn,0.7099984096418068,0.4800305892037182
160.0,con,ar,1.3576185731181485,0.1788842115040939
160.0,con,arc,1.8474136318572973,0.068853393842572
160.0,ens,esn,-1.0926311966034412,0.2782493408582166
160.0,ens,ar,0.33700146184611857,0.7371099673025951
160.0,ens,arc,-0.5077777155884945,0.613183100819126
160.0,esn,ar,1.919191858374475,0.058979675183655274
160.0,esn,arc,1.574545227645678,0.11980725387491747
160.0,ar,arc,-0.9397484969393625,0.35053279343676824
161.0,con,ens,1.0120545367554121,0.31494858060418046
161.0,con,esn,-1.3521888972600202,0.18060638662029457
161.0,con,ar,1.7320674348750749,0.08760411953989643
161.0,con,arc,1.59751819771797,0.11459167271038524
161.0,ens,esn,-2.762337264191262,0.007301552701028332
161.0,ens,ar,0.8412766736181909,0.4030175108630598
161.0,ens,arc,0.8746405876356644,0.3847185818443395
161.0,esn,ar,2.272955776724037,0.026057162466809676
161.0,esn,arc,3.190784802091759,0.0021135937655600845
161.0,ar,arc,-0.5425597340016229,0.5891320331975303
162.0,con,ens,1.670819031817951,0.09916016156534828
162.0,con,esn,0.5125168964951551,0.6098800892990983
162.0,con,ar,2.407345078127902,0.018670829926400918
162.0,con,arc,3.0587438340251905,0.0031340170998402674
162.0,ens,esn,-1.051471117103883,0.29660787973684927
162.0,ens,ar,0.9807454760901742,0.330048433301404
162.0,ens,arc,1.56993311559984,0.12087689589119693
162.0,esn,ar,2.2549028691961994,0.02722456493707707
162.0,esn,arc,3.199887122111403,0.002056195453142637
162.0,ar,arc,0.4372357844561586,0.6632674212818656
163.0,con,ens,2.3746727580313753,0.020269985871135255
163.0,con,esn,0.6010464757633726,0.5497231486036052
163.0,con,ar,2.645558720219277,0.010035102406486945
163.0,con,arc,1.8846648763549803,0.06356842352834079
163.0,ens,esn,-1.825733331396277,0.07209563191412438
163.0,ens,ar,0.7320852023161347,0.46652631091134833
163.0,ens,arc,-0.2689626473713036,0.7887384672565885
163.0,esn,ar,1.9620123376944838,0.053681648692679794
163.0,esn,arc,1.428296795616845,0.1575908039352511
163.0,ar,arc,-1.0935557543742762,0.27784623331064523
164.0,con,ens,2.951741478793745,0.00427974700433273
164.0,con,esn,1.1021045758325347,0.2741381782061002
164.0,con,ar,3.041562428948762,0.0032963393892543637
164.0,con,arc,2.881030323026272,0.005238056118000233
164.0,ens,esn,-2.2859207592484,0.02524625767804382
164.0,ens,ar,0.5315936260275794,0.5966668369255965
164.0,ens,arc,0.4648059600044057,0.6434927478319146
164.0,esn,ar,2.1087115224965696,0.03849849018458858
164.0,esn,arc,1.9978722624032879,0.049562290202301185
164.0,ar,arc,-0.07327531105284973,0.9417930806969934
165.0,con,ens,3.8537014491843746,0.0002577357052765253
165.0,con,esn,2.3991016165273815,0.019141391996171046
165.0,con,ar,2.8245311605777883,0.00618540841716345
165.0,con,arc,3.0529833759621714,0.0032168065472172516
165.0,ens,esn,-0.2794920672339729,0.7807033173947067
165.0,ens,ar,-2.164023517446074,0.03392675838168315
165.0,ens,arc,-0.3806316050866297,0.7046459566912959
165.0,esn,ar,-0.6782473478010864,0.49988322254420303
165.0,esn,arc,0.12181571185136572,0.9033990488915831
165.0,ar,arc,1.6114024112614307,0.1116573729439688
166.0,con,ens,2.0146115083825213,0.04784454753843889
166.0,con,esn,-1.619069512302209,0.109994519260516
166.0,con,ar,3.0245203442410213,0.0034958154207393915
166.0,con,arc,2.0513160515812694,0.04403459396718648
166.0,ens,esn,-2.5288253984271165,0.013734828865561847
166.0,ens,ar,1.0948317638963636,0.2773974006271909
166.0,ens,arc,0.3394031345273447,0.7353369367132172
166.0,esn,ar,3.515161113188171,0.0007811035358083709
166.0,esn,arc,2.7482354272443703,0.007639814634665413
166.0,ar,arc,-1.3660514828186718,0.1763587584864472
167.0,con,ens,1.5160043547668816,0.13395806078661351
167.0,con,esn,-0.034030687011394556,0.972948171586504
167.0,con,ar,2.2315541905522207,0.02880262665616248
167.0,con,arc,1.9365821780294548,0.056776817274903885
167.0,ens,esn,-1.6112310099194285,0.11156641598933642
167.0,ens,ar,1.6916744490776567,0.09509307741089852
167.0,ens,arc,1.1128688615349165,0.26951846640654803
167.0,esn,ar,2.3452243386948557,0.021814735428076444
167.0,esn,arc,1.913479595001367,0.05971888758155477
167.0,ar,arc,-0.977378889029097,0.3317001364956028
168.0,con,ens,2.3305466987564367,0.022623052193351822
168.0,con,esn,0.6634869813867835,0.5091673585054612
168.0,con,ar,1.7993966192152218,0.07620502427637506
168.0,con,arc,1.8559013741921564,0.06761783160674933
168.0,ens,esn,-1.4671853633451315,0.14674146176056085
168.0,ens,ar,-0.28805607464651556,0.7741430275183779
168.0,ens,arc,-0.6105998644167974,0.5434142254137062
168.0,esn,ar,1.1972365639515294,0.235196406067394
168.0,esn,arc,1.0941621567118416,0.27758206226979404
168.0,ar,arc,-0.3141891609706134,0.7542987220650398
169.0,con,ens,1.6344376197938995,0.10659358733655658
169.0,con,esn,-0.9753827108987666,0.3326820669204761
169.0,con,ar,2.1772181778053117,0.03278981842464845
169.0,con,arc,2.9277480517056556,0.0045850512052689005
169.0,ens,esn,-2.234281288088038,0.028614253181377478
169.0,ens,ar,1.4444294410358378,0.15301694950112255
169.0,ens,arc,1.961732779131492,0.05371487636249087
169.0,esn,ar,2.160914325524498,0.03407677877347116
169.0,esn,arc,2.64158384643293,0.01014273456565984
169.0,ar,arc,-0.5843715352629941,0.5608226535212621
170.0,con,ens,-0.8393925378440218,0.40414795070744836
170.0,con,esn,-1.7050761286548988,0.0926789741638407
170.0,con,ar,-0.105174495470991,0.9165424954095752
170.0,con,arc,-0.4501547903800945,0.6540100053083662
170.0,ens,esn,-2.001568846239442,0.04926494306215478
170.0,ens,ar,0.9922543393176674,0.3245404538835345
170.0,ens,arc,0.667017921390782,0.5069852035085559
170.0,esn,ar,2.394925728584153,0.019343378635452883
170.0,esn,arc,1.9346024253993246,0.057140007467202505
170.0,ar,arc,-0.7576590395457153,0.45123496225033366
171.0,con,ens,-0.03950784896953135,0.9685963785904032
171.0,con,esn,-1.2468176823198538,0.21656194753246208
171.0,con,ar,1.353795248623708,0.18009558206990456
171.0,con,arc,0.44820157002286076,0.6553724946770271
171.0,ens,esn,-1.6558679893825057,0.10216218917073648
171.0,ens,ar,1.6706769882807704,0.09918834060371602
171.0,ens,arc,0.8425375676212201,0.40231641081473035
171.0,esn,ar,2.332646501386704,0.022505807311307566
171.0,esn,arc,1.9284268064168748,0.05780101108134589
171.0,ar,arc,-1.347082340439416,0.1822375226847548
172.0,con,ens,1.8025621017287345,0.0757010104901577
172.0,con,esn,1.3022028478032939,0.1970556892203725
172.0,con,ar,1.7382609811685525,0.08649996529220598
172.0,con,arc,1.743300858921551,0.08560997311814086
172.0,ens,esn,-0.8344933846526341,0.40680206435109656
172.0,ens,ar,1.4992867485538506,0.1382328036917903
172.0,ens,arc,0.6559497447347556,0.5139765858210463
172.0,esn,ar,1.7377227059253593,0.08659546871380519
172.0,esn,arc,1.2039500227295392,0.2326074368977772
172.0,ar,arc,-1.455307714776353,0.14999146404151156
173.0,con,ens,0.743917324503021,0.4594163824972801
173.0,con,esn,-0.22807309990891844,0.820254323794358
173.0,con,ar,2.129140302944112,0.036762135160597745
173.0,con,arc,2.1473624807696803,0.03522919760542598
173.0,ens,esn,-1.446740853897441,0.15243282118358167
173.0,ens,ar,1.736662839022039,0.08684571737036141
173.0,ens,arc,2.0610195630301886,0.04301788880607708
173.0,esn,ar,2.629318691946874,0.010510177733705111
173.0,esn,arc,2.932862724385514,0.004536145141750644
173.0,ar,arc,0.37968475088205045,0.7053289262961482
175.0,con,ens,-0.28853525579380185,0.7737777532573471
175.0,con,esn,-1.7427177763858162,0.08571255150635985
175.0,con,ar,0.5863838656510264,0.5594773061709846
175.0,con,arc,0.38249413943187377,0.703237497618136
175.0,ens,esn,-1.4570999581688715,0.149497503004976
175.0,ens,ar,1.1532919519185136,0.25265838350435516
175.0,ens,arc,0.9147158384268351,0.36343695513353635
175.0,esn,ar,2.605011568388985,0.011183406893477252
175.0,esn,arc,1.9724268571507857,0.05245623180443494
175.0,ar,arc,-0.3755530509676335,0.7083688896728669
176.0,con,ens,1.672130544284604,0.09890028775271043
176.0,con,esn,1.5672165278637764,0.12151049017760862
176.0,con,ar,1.7333438713770475,0.0873756178247914
176.0,con,arc,1.9206653062297323,0.05879026261495653
176.0,ens,esn,-0.06967196831692335,0.9446506144282747
176.0,ens,ar,0.18254565645936002,0.8556747589844829
176.0,ens,arc,0.5963890028843326,0.552812192101803
176.0,esn,ar,0.22896179340498535,0.8195568506157312
176.0,esn,arc,0.5691345184487494,0.571060981401619
176.0,ar,arc,0.37252539147858627,0.7106114294738932
177.0,con,ens,1.4510667046262884,0.15129262985883382
177.0,con,esn,-0.902770924313915,0.3697883032920114
177.0,con,ar,2.0730980876652376,0.04189966982215622
177.0,con,arc,2.2484355052595375,0.027745346502597266
177.0,ens,esn,-2.850795676600404,0.005746852209115397
177.0,ens,ar,0.5153075778968527,0.6079851757223658
177.0,ens,arc,0.8409338287116537,0.40328984433993953
177.0,esn,ar,2.7793273061475747,0.007012929409369264
177.0,esn,arc,2.9996310121051133,0.003758067882081093
177.0,ar,arc,0.515066736258748,0.6081525698798158
178.0,con,ens,1.2526586478459616,0.214440184116177
178.0,con,esn,-0.26392698496685923,0.7926007304761833
178.0,con,ar,2.231267638512983,0.02882248331951128
178.0,con,arc,2.031563476486134,0.04594178609104893
178.0,ens,esn,-1.9918516205156638,0.05023438424581013
178.0,ens,ar,0.8237942348537153,0.4128151990914326
178.0,ens,arc,0.6852392773613195,0.49542412794326407
178.0,esn,ar,2.4519696431777716,0.016668952762674036
178.0,esn,arc,2.2345667370451423,0.02859459865557828
178.0,ar,arc,-0.22134385308101331,0.8254600627181908
179.0,con,ens,1.8364732883405093,0.07053378241541693
179.0,con,esn,-2.82322821774425,0.006185895338925795
179.0,con,ar,2.2433530009951954,0.028040701428723516
179.0,con,arc,1.1589472211704739,0.250416060985559
179.0,ens,esn,-3.8071902396848993,0.00029826407086632427
179.0,ens,ar,1.2504962558237671,0.21528231896108824
179.0,ens,arc,-0.1985916768762647,0.8431578247734592
179.0,esn,ar,4.5625155621900495,2.0989267092999646e-05
179.0,esn,arc,4.284810567855885,5.727788087719531e-05
179.0,ar,arc,-1.4445869632337298,0.15303543872625985
180.0,con,ens,0.6972408101155868,0.4879289546703698
180.0,con,esn,-0.635916957489082,0.526875128626849
180.0,con,ar,1.432560128173371,0.15637192004686787
180.0,con,arc,0.7333689199090917,0.46574809668482864
180.0,ens,esn,-1.9058729086103923,0.06071542433492764
180.0,ens,ar,0.7528274370849972,0.4540425509511047
180.0,ens,arc,0.16492335168963793,0.869472973511557
180.0,esn,ar,2.36986858918547,0.020515145813751044
180.0,esn,arc,1.8634725511252825,0.06653146442393068
180.0,ar,arc,-0.7797605787427925,0.4381234577627434
181.0,con,ens,-0.15123522992935223,0.8802190432263927
181.0,con,esn,-0.22615390292013557,0.8217315151666389
181.0,con,ar,1.5776352084460592,0.11909486969956869
181.0,con,arc,0.21178752516641408,0.8328795854155651
181.0,ens,esn,-0.08218338658348145,0.9347321336158103
181.0,ens,ar,1.9166093782351636,0.05931290248358471
181.0,ens,arc,0.5105918552433258,0.6112207895247803
181.0,esn,ar,1.9745807568398648,0.05220579711884302
